TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-01,2026-09-01,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15279.27,15279.27,15014.03,15043.90,15100.00,15279.27,,15076.26,,,175,2657568.54,49,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15295.00,15295.00,15295.00,15295.00,15295.00,15800.21,,15295.00,,,5,76475.00,5,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,8308,IN0020180462,SGBJAN27,GB,,,,,2.50%GOLDBONDS2027SR-V,15384.99,15384.99,15010.01,15211.00,15211.00,15374.99,,15171.25,,,7,106267.50,6,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15175.00,15250.00,15010.01,15010.01,15010.01,15594.65,,15010.01,,,29,438706.55,14,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15211.00,15211.00,15211.00,15211.00,15211.00,15765.00,,15211.00,,,1,15211.00,1,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15106.01,15300.01,15100.00,15108.33,15100.00,15300.00,,15108.33,,,48,729649.71,23,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15355.00,15355.00,15110.00,15110.78,15110.00,15315.01,,15108.26,,,246,3750659.78,53,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15350.00,15350.00,15060.00,15080.80,15185.00,15328.71,,15080.80,,,145,2207288.06,25,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15299.00,15299.99,15053.00,15078.25,15065.00,15260.17,,15078.25,,,326,4956591.59,87,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15450.00,15600.00,15200.00,15600.00,15600.00,15597.00,,15600.00,,,7,108095.00,6,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15300.00,15300.00,15060.00,15072.82,15099.98,15270.30,,15064.26,,,800,12133340.72,178,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15237.50,15470.00,15115.00,15129.78,15115.00,15383.63,,15141.01,,,101,1540331.60,46,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15301.01,15301.01,15101.00,15136.16,15188.00,15325.50,,15136.16,,,49,746187.13,23,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,17110,IN0020190537,SGBJ28VIII,GB,,,,,2.50%GOLDBONDS2028SR-VIII,15100.00,15150.00,15100.00,15108.00,15100.00,15225.00,,15108.00,,,12,181330.05,7,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,18451,IN0020190552,SGBMAR28X,GB,,,,,2.50%GOLDBONDS2028SR-X,15221.24,15230.00,15221.24,15230.00,15230.00,15590.00,,15226.82,,,44,670076.20,10,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15151.80,15274.99,15100.00,15105.72,15100.00,15360.39,,15104.26,,,220,3344056.94,64,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15200.00,15250.00,15066.00,15083.59,15066.00,15306.90,,15083.59,,,456,6924242.78,100,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15300.00,15400.00,15245.00,15380.00,15380.00,15398.00,,15300.00,,,67,1025560.32,29,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15390.00,15600.00,15150.00,15265.81,15150.00,15391.85,,15258.37,,,189,2899067.89,57,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15336.80,15336.80,15121.80,15121.80,15121.80,15260.50,,15121.80,,,104,1577348.01,37,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15300.00,15300.00,15150.00,15150.00,15150.00,15300.00,,15165.00,,,20,303716.00,10,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15300.00,15339.99,15109.95,15115.50,15115.00,15302.84,,15100.90,,,350,5325927.80,66,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15320.00,15495.95,15106.00,15148.33,15150.00,15328.73,,15148.33,,,169,2576681.33,73,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15582.07,15582.07,15207.00,15321.28,15207.00,15504.55,,15321.28,,,160,2468793.36,71,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15436.01,15520.75,15300.00,15300.00,15300.00,15517.09,,15300.00,,,100,1542698.22,34,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15300.00,15350.00,15126.58,15146.27,15150.00,15350.00,,15146.27,,,82,1254962.86,32,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15368.78,15368.78,15176.00,15213.80,15176.00,15368.78,,15213.80,,,211,3222176.78,52,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15564.00,15564.77,15411.01,15470.96,15499.00,15564.77,,15471.96,,,714,11070754.87,181,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,16035.36,16035.36,15421.25,15439.54,15484.98,15644.26,,15442.06,,,977,15180134.62,268,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15602.00,15735.61,15425.00,15459.85,15470.00,15735.60,,15460.06,,,3108,48384111.50,466,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15198.29,15639.99,15198.29,15388.39,15388.39,15587.99,,15388.39,,,128,1983274.47,46,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15834.25,15849.99,15600.04,15670.33,15630.00,15834.25,,15667.68,,,1566,24707813.98,329,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,216.50,219.58,211.37,213.00,214.31,218.03,,213.00,,,137611,29542178.46,3600,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,40.30,40.30,39.54,39.60,39.58,40.34,,39.60,,,4172,165320.58,48,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1175.00,1184.30,1147.50,1165.60,1165.60,1175.00,,1165.60,,,2175285,2521067798.60,28043,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,153.45,153.45,147.55,147.90,147.95,149.75,,147.98,,,20057,2988555.40,426,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.00,10.20,10.00,10.12,10.13,10.21,,10.12,,,14953,150886.13,29,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,229.78,230.79,224.24,225.44,224.53,229.14,,225.62,,,16764,3826489.87,543,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1455.00,1546.80,1451.10,1523.50,1525.00,1447.80,,1523.49,,,40078,60877201.40,3927,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,22.68,23.50,22.45,22.67,22.79,23.02,,22.67,,,138454,3181502.89,585,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,33470.00,33695.00,32980.00,33315.00,33200.00,33320.00,,33314.50,,,2999,99828445.00,2010,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,31.90,31.90,31.30,31.80,31.80,31.49,,31.70,,,829,26273.12,20,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,353.00,362.55,341.10,344.85,341.75,356.60,,344.92,,,86636,30442733.30,3050,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,778.05,784.00,768.55,775.55,777.00,778.85,,775.60,,,121930,94646085.05,5237,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,29323,INE053F07579,734IRFC28,N4,,,,,7.34 NCD 19FEB28 TR1 SR2,1088.05,1088.05,1088.00,1088.00,1088.00,1087.01,,1088.00,,,151,164288.05,4,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1196.00,1196.00,1196.00,1196.00,1196.00,1195.00,,1196.00,,,60,71760.00,2,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1117.10,1118.00,1117.01,1118.00,1118.00,1117.30,,1118.00,,,838,936465.70,30,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1135.10,1136.00,1132.25,1136.00,1136.00,1136.10,,1136.00,,,1145,1298216.25,16,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1130.00,1130.00,1130.00,1130.00,1130.00,1130.00,,1130.00,,,215,242950.00,3,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1056.90,1056.90,1050.25,1050.26,1050.26,1050.17,,1050.26,,,797,838265.75,13,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1089.99,1089.99,1089.99,1089.99,1089.99,1085.00,,1089.98,,,20,21799.80,1,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,31762,INE733E07JG5,866NTPC33,N3,,,,,8.66%S-R-NCD SERIES 3A,1252.05,1252.05,1252.05,1252.05,1252.05,1251.00,,1252.05,,,5,6260.25,1,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1110.06,1110.45,1110.00,1110.36,1110.00,1110.03,,1109.30,,,220,244252.46,20,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19968,INE031A07949,876HUDCO28,ND,,,,,8.76% TAX FREETRI SR2B,1134.00,1134.00,1132.00,1132.46,1132.00,1134.96,,1132.18,,,480,543824.90,11,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1275.00,1275.00,1274.05,1274.05,1274.05,1275.00,,1270.53,,,624,795016.70,5,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1290.00,1290.00,1287.90,1287.90,1287.90,1277.00,,1287.90,,,20,25779.00,2,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,218.90,219.50,208.83,213.11,214.00,214.72,,213.13,,,3782,810363.14,191,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,11.41,11.78,11.01,11.32,11.20,11.44,,11.32,,,458824,5190369.36,450,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,197.00,197.00,186.02,186.74,186.02,190.19,,186.74,,,775,147625.32,31,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,762536,INE366C01021,ACSTECH,BE,,,,,A C S TECHNOLOGIES LTD.,52.00,52.00,50.00,50.94,50.40,51.42,,51.20,,,82349,4224666.64,209,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1718.40,1765.60,1666.90,1733.90,1730.00,1750.90,,1734.22,,,1648,2829063.30,359,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,16.25,16.98,16.25,16.66,16.62,16.75,,16.66,,,97461,1626843.62,235,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,95.38,96.44,93.65,93.72,94.00,94.79,,93.72,,,15904,1509617.95,422,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,468.10,479.50,463.80,476.45,475.00,468.10,,476.47,,,289606,137159939.65,15814,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,67.40,67.40,63.50,63.50,63.50,66.00,,63.50,,,6400,412880.00,4,F1,1600,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.72,8.80,8.52,8.68,8.74,8.64,,8.68,,,28034,243516.35,197,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,89.00,93.60,80.00,93.60,93.60,78.00,,93.60,,,150000,13234980.00,65,F1,1200,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,89.67,92.62,86.41,92.49,92.50,88.21,,92.48,,,716181,63572429.39,1765,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,32.39,33.63,31.23,33.63,33.63,32.03,,33.63,,,44159,1463589.39,128,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,128.20,131.00,126.20,127.59,126.20,130.10,,127.59,,,8935,1149611.22,454,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,48.57,49.65,47.15,48.94,48.98,47.90,,48.94,,,59269,2895041.07,131,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,411.85,430.00,410.30,427.10,428.35,411.70,,427.08,,,254941,108323837.55,8650,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,527.00,529.75,518.10,524.85,526.65,524.40,,524.83,,,637770,334067629.45,21634,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,845.00,874.85,836.00,865.20,865.00,845.40,,865.22,,,513635,440808614.10,24707,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,518.90,528.80,494.60,514.45,519.70,520.60,,514.47,,,18525,9443416.40,627,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,141.18,155.38,139.71,148.92,149.75,142.39,,148.92,,,109670,16270859.85,2487,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,82.99,85.00,79.42,83.01,83.00,83.61,,83.01,,,741120,61441388.12,2602,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1261.70,1270.40,1235.70,1248.40,1243.70,1261.20,,1248.39,,,172413,216301731.00,32982,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,14.83,14.83,14.54,14.54,14.54,14.83,,14.54,,,24637,358519.29,148,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.29,28.35,26.81,27.93,27.90,27.44,,27.93,,,9830,273077.17,63,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,212.10,215.88,202.20,207.73,209.10,212.10,,207.73,,,5139,1059430.57,162,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7521.50,7524.50,7331.50,7396.00,7396.00,7638.50,,7395.98,,,253254,1871089460.00,33241,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,25880.00,26215.00,25710.00,26135.00,26215.00,25850.00,,26135.02,,,8754,227693430.00,4608,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,755942,INE860H07IR8,ABCL26,N3,,,,,ABCL SR II,1234.80,1234.80,1234.80,1234.80,1234.80,1221.00,,1238.28,,,40,49392.00,3,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,755945,INE860H07IU2,ABCL28,N6,,,,,ABCL SR IV,1202.60,1202.60,1172.53,1172.53,1172.53,1231.00,,1172.53,,,40,46961.34,2,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,765466,INE1R2M01019,ABH,ST,,,,,ABH HEALTHCARE LIMITED,99.00,99.00,94.05,94.05,94.05,102.00,,94.05,,,217200,21418080.00,44,F1,1200,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,24.50,24.50,23.80,23.80,23.80,24.60,,23.80,,,3200,77280.00,2,F1,1600,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,4626,INE0CAJ01017,AILIMITED,SM,,,,,ABHISHEK INTEGRATIONS LTD,19.80,19.80,19.80,19.80,19.80,18.90,,19.80,,,3000,59400.00,1,F1,3000,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,55.18,55.18,54.11,55.00,55.00,55.18,,55.00,,,915,50027.21,11,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,285.00,294.40,280.50,288.50,288.25,272.30,,288.50,,,132000,38126750.00,202,F1,500,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1287.90,1288.40,1270.90,1272.30,1273.10,1276.50,,1272.30,,,98545,125993501.10,8492,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1125.40,1146.20,1121.00,1132.30,1128.40,1127.90,,1132.30,,,7470,8462202.70,718,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,596.65,607.00,596.65,605.90,607.00,596.65,,605.90,,,62500,37735700.00,99,F1,500,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,207.00,207.00,207.00,207.00,207.00,207.00,,207.00,,,1200,248400.00,1,F1,1200,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.43,4.54,4.21,4.21,4.21,4.43,,4.21,,,126149,542250.29,298,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.10,19.80,17.10,17.63,17.59,17.05,,17.63,,,11819,214194.61,169,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,398.00,406.80,394.25,403.70,402.00,401.95,,403.71,,,1454893,582748167.50,36800,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1110.90,1121.90,1085.90,1093.80,1091.50,1110.50,,1093.69,,,183768,202138951.50,13662,F1,1,,,,,
2026-09-01,2026-09-01,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,3163.40,3238.80,3150.00,3174.30,3159.00,3160.60,,3174.28,,,333584,1063928864.50,39551,F1,1,,,,,
