TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-08,2026-09-08,CM,NSE,STK,11154,IN0020190081,SGBJUL27,GB,,,,,2.50%GOLDBONDS2027SR-II,15025.50,15025.50,15001.00,15001.00,15001.00,14911.02,,15001.00,,,2,30026.50,2,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,12904,IN0020190107,SGBAUG27,GB,,,,,2.50%GOLDBONDS2027SR-III,15101.00,15120.00,15066.54,15070.25,15066.54,15066.54,,15074.16,,,69,1041522.52,16,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13209,IN0020190115,SGBSEP27,GB,,,,,2.50%GOLDBONDS2027SR-IV,15066.11,15149.90,15066.11,15076.00,15076.00,15064.00,,15076.00,,,97,1463057.59,17,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,8766,IN0020180561,SGBFEB27,GB,,,,,2.50%GOLDBONDS2027SR-VI,15199.99,15199.99,15199.99,15199.99,15199.99,15200.00,,15199.99,,,1,15199.99,1,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,14252,IN0020190388,SGBOCT27VI,GB,,,,,2.50%GOLDBONDS2027SR-VI,15100.00,15178.51,15100.00,15178.51,15178.51,15050.00,,15178.51,,,9,135984.51,3,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,15432,IN0020190461,SGBDC27VII,GB,,,,,2.50%GOLDBONDS2027SR-VII,15075.01,15102.00,15075.01,15100.11,15100.11,15225.00,,15100.11,,,13,196227.22,6,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,18862,IN0020200062,SGBAPR28I,GB,,,,,2.50%GOLDBONDS2028SR-I,15100.00,15289.99,15100.00,15121.40,15145.00,15098.85,,15103.11,,,135,2048169.61,45,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,18972,IN0020200088,SGBMAY28,GB,,,,,2.50%GOLDBONDS2028SR-II,15126.01,15200.01,15070.04,15106.70,15123.00,15065.00,,15094.73,,,226,3426249.01,32,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,15462.12,15462.12,15027.01,15040.99,15070.00,15085.00,,15040.99,,,144,2172450.01,33,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,15815.01,15815.01,15050.01,15100.00,15100.00,15002.00,,15100.00,,,34,517475.05,9,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15155.00,15160.99,15056.21,15067.57,15090.00,15078.94,,15067.77,,,1198,18113104.77,185,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,15120.00,15249.00,15050.00,15058.65,15050.01,15080.62,,15058.65,,,527,7971061.00,109,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15171.00,15299.00,15110.00,15120.00,15120.00,15102.30,,15120.00,,,43,652115.00,17,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,15106.01,15150.00,15106.01,15111.00,15111.00,15080.15,,15111.00,,,80,1209851.06,23,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15070.32,15201.00,15070.32,15076.94,15075.00,15070.32,,15076.94,,,535,8121461.80,75,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,15251.00,15350.00,15156.00,15196.00,15196.00,15226.04,,15199.33,,,66,1003933.05,28,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,15120.01,15290.00,15120.01,15202.50,15180.00,15154.37,,15202.50,,,59,895603.09,27,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,15130.18,15299.97,15070.00,15103.65,15070.00,15062.00,,15103.65,,,111,1680339.01,49,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,15122.00,15349.00,15100.00,15100.00,15100.00,15052.20,,15107.50,,,86,1301452.15,20,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,15199.00,15199.00,15051.00,15065.91,15060.00,15086.38,,15066.64,,,145,2189631.29,43,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,15905.00,15905.00,15101.00,15221.00,15110.00,15210.00,,15232.38,,,84,1286742.35,34,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15340.01,15450.00,15212.01,15265.93,15231.01,15380.71,,15265.93,,,129,1975825.39,31,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15594.99,15594.99,15262.00,15280.71,15275.00,15317.44,,15283.94,,,155,2378922.98,38,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15170.00,15354.94,15126.99,15150.00,15150.00,15176.48,,15150.00,,,124,1881576.43,40,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15226.00,15257.00,15125.00,15195.00,15195.00,15278.99,,15195.00,,,97,1471475.50,25,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15440.00,15576.51,15325.97,15349.80,15333.00,15417.77,,15351.83,,,551,8531721.04,98,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15512.01,15669.99,15457.00,15471.09,15489.99,15510.73,,15471.32,,,525,8148906.07,136,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15605.01,15764.99,15511.02,15579.93,15594.99,15597.97,,15575.94,,,379,5934955.33,133,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15316.20,15519.99,15300.00,15367.50,15350.00,15440.00,,15368.60,,,226,3490595.48,59,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15840.00,15899.99,15673.12,15790.11,15731.01,15775.95,,15792.93,,,704,11130494.41,177,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,226.00,227.23,218.79,219.28,219.65,224.80,,219.27,,,108144,23870626.82,3432,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,38.70,39.04,38.29,38.59,38.59,38.28,,39.40,,,4103,159674.89,57,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1125.00,1128.20,1104.30,1110.00,1110.00,1136.90,,1109.94,,,1123388,1248715076.00,71122,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,148.40,149.55,147.55,148.25,148.80,147.85,,148.12,,,11492,1706551.90,263,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,10.12,10.12,10.02,10.02,10.02,10.07,,10.03,,,1670,16767.05,29,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,227.01,229.95,226.20,227.28,228.45,226.55,,227.34,,,8908,2033161.72,292,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1563.00,1569.50,1428.10,1455.30,1467.50,1521.30,,1455.62,,,26241,38684086.60,3219,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,22.70,22.70,22.10,22.32,22.25,22.07,,22.32,,,189516,4262027.71,526,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,32840.00,33330.00,32620.00,33145.00,33170.00,32840.00,,33144.94,,,2158,71438390.00,1577,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.15,32.50,31.80,32.40,32.40,32.15,,32.40,,,3698,119481.07,39,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,337.00,342.00,335.00,337.40,337.20,339.85,,337.42,,,16944,5719141.90,1176,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,881.40,899.40,860.20,868.25,867.00,872.70,,868.21,,,536543,470211408.80,22096,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,29323,INE053F07579,734IRFC28,N4,,,,,7.34 NCD 19FEB28 TR1 SR2,1089.05,1089.05,1089.00,1089.00,1089.00,1088.00,,1089.00,,,11,11979.05,3,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20034,INE261F07032,764NABAR31,N2,,,,,7.64% TAX FREE TRI SRIIB,1114.00,1115.00,1113.99,1115.00,1115.00,1114.00,,1114.50,,,2660,2963739.00,7,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1124.00,1124.00,1124.00,1124.00,1124.00,1127.97,,1119.57,,,3,3372.00,1,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19930,INE031A07AT4,769HUDCO31,N9,,,,,7.69% TAX FREETRII SR2B,1137.96,1140.00,1137.10,1137.11,1137.11,1137.94,,1137.56,,,426,485426.84,19,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20030,INE202E07229,774IREDA31,N7,,,,,7.74% TAX FREE NCD,1130.05,1130.05,1130.05,1130.05,1130.05,1130.05,,1130.05,,,20,22601.00,1,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20022,INE134E07208,830PFCL27,N5,,,,,8.30% TAX FREE NCD,1084.00,1084.00,1082.00,1082.00,1082.00,1084.00,,1082.00,,,200,216413.50,6,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20026,INE134E07455,867PFCL33,N7,,,,,8.67% TAX FREE NCD,1260.09,1260.09,1260.09,1260.09,1260.09,1283.91,,1260.09,,,20,25201.80,1,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1118.00,1120.49,1116.00,1120.00,1120.00,1118.00,,1120.00,,,694,776821.05,17,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1275.05,1279.90,1275.00,1275.00,1275.00,1275.00,,1276.50,,,387,493461.60,10,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1262.00,1262.00,1262.00,1262.00,1262.00,1262.00,,1262.00,,,100,126200.00,1,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20028,INE134E07463,892PFCL33,N8,,,,,8.92% TAX FREE NCD,1289.00,1289.00,1276.00,1278.00,1278.00,1289.00,,1278.00,,,733,936504.41,23,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1282.00,1288.99,1282.00,1288.99,1288.99,1282.00,,1288.99,,,3,3859.98,3,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,214.70,214.70,203.10,207.99,209.75,212.01,,208.01,,,7227,1511741.08,117,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,11.37,11.60,11.16,11.51,11.60,11.40,,11.51,,,1291691,14830866.76,281,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,189.98,189.98,183.60,187.13,183.60,189.64,,187.20,,,913,169511.87,31,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,762536,INE366C01021,ACSTECH,BE,,,,,A C S TECHNOLOGIES LTD.,56.00,57.14,55.00,57.14,57.14,54.42,,57.14,,,653499,37231720.83,605,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1751.90,1775.00,1738.10,1772.20,1775.00,1733.50,,1771.11,,,628,1097450.80,57,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,15.56,16.00,15.50,15.80,15.90,15.76,,15.84,,,117039,1833913.93,299,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,92.07,93.42,91.65,92.64,92.77,92.07,,92.64,,,6650,613395.40,115,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,477.15,482.95,468.20,479.65,481.00,478.95,,479.65,,,279151,132724211.65,12976,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,63.95,64.80,63.95,64.80,64.80,62.00,,64.80,,,3200,206000.00,2,F1,1600,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,8.70,8.70,8.25,8.49,8.48,8.59,,8.49,,,73817,622752.35,283,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,758120,INE124401014,AARADHYA,SM,,,,,AARADHYA DISPOSAL INDUS L,127.90,127.90,127.90,127.90,127.90,121.85,,127.90,,,14400,1841760.00,4,F1,1200,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,98.47,99.20,94.21,98.03,98.99,97.31,,97.97,,,142520,13885038.36,1440,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,31.50,33.01,31.15,31.59,33.00,31.45,,31.62,,,12653,400982.99,61,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,123.35,126.02,123.35,125.01,125.60,125.54,,125.01,,,6054,754322.02,303,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,49.53,51.70,48.51,51.38,50.88,49.53,,51.38,,,111245,5632372.24,351,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,421.50,427.90,419.20,421.50,424.50,423.00,,421.50,,,60740,25723855.95,3061,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,490.70,504.75,486.50,503.70,504.00,490.70,,503.71,,,766682,382135599.80,25462,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,866.90,889.70,861.55,867.00,869.65,862.65,,867.02,,,453073,395800113.00,22447,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,549.90,550.00,525.20,538.75,537.75,546.80,,538.75,,,11047,5920214.60,267,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,143.02,143.96,140.67,142.16,142.00,143.36,,142.16,,,16061,2274393.57,361,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,76.51,78.71,75.22,76.85,76.73,77.36,,76.83,,,387228,29508808.24,2478,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,19.70,19.70,19.70,19.70,19.70,18.00,,19.70,,,2000,39400.00,1,F1,2000,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1300.00,1314.80,1290.00,1293.50,1293.80,1306.20,,1293.53,,,35998,46900676.20,6935,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,14.98,14.98,14.55,14.55,14.55,14.84,,14.55,,,13036,191069.77,111,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,28.39,28.39,27.21,27.77,27.83,28.39,,27.77,,,2970,82753.89,102,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,202.50,205.70,201.00,201.16,201.00,202.78,,201.16,,,15736,3169995.24,125,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7389.00,7472.00,7340.00,7387.00,7387.00,7434.00,,7386.82,,,167057,1236885744.50,22029,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,25860.00,26065.00,25440.00,25555.00,25600.00,25940.00,,25555.19,,,11086,284573680.00,5849,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,765466,INE1R2M01019,ABH,ST,,,,,ABH HEALTHCARE LIMITED,72.90,72.90,72.90,72.90,72.90,76.70,,72.90,,,7200,524880.00,6,F1,1200,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,24.00,24.00,24.00,24.00,24.00,24.00,,24.00,,,1600,38400.00,1,F1,1600,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,54.75,54.75,54.75,54.75,54.75,55.86,,54.75,,,9,492.75,5,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,340.00,340.00,310.30,330.70,330.05,336.75,,330.70,,,115000,37688975.00,192,F1,500,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1267.90,1268.00,1255.70,1262.80,1266.50,1268.70,,1262.80,,,116620,147102672.80,10781,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1122.40,1133.00,1121.00,1124.40,1121.00,1127.10,,1124.23,,,4962,5591760.80,514,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,627.00,653.90,618.45,642.95,646.00,623.60,,642.95,,,77500,49046575.00,133,F1,500,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,210.00,210.00,210.00,210.00,210.00,210.00,,210.00,,,1200,252000.00,1,F1,1200,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.38,4.38,4.16,4.29,4.31,4.33,,4.29,,,28210,120730.27,173,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,17.17,18.39,17.17,17.37,17.50,17.54,,17.37,,,1771,31050.09,70,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,761112,INE1J6M01010,ACETEC,SM,,,,,ACETECH E-COMMERCE LTD,141.00,157.80,140.00,147.10,141.00,132.00,,147.10,,,9600,1404960.00,8,F1,1200,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,413.15,417.65,404.45,412.60,412.00,413.15,,412.60,,,1281765,528304732.30,30339,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1122.20,1148.00,1105.00,1121.20,1116.30,1113.20,,1121.22,,,238203,267162919.30,16218,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,3181.60,3235.50,3161.50,3182.10,3178.00,3181.60,,3182.05,,,174805,559818848.90,27338,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1390.40,1412.00,1370.00,1407.70,1407.70,1390.40,,1407.70,,,1308434,1821714971.60,36684,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,2933.00,2968.80,2918.00,2953.10,2953.10,2950.00,,2953.12,,,971374,2864027099.00,47722,F1,1,,,,,
2026-09-08,2026-09-08,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,1288.00,1301.30,1275.50,1292.00,1292.00,1288.00,,1291.85,,,678024,873643922.30,20565,F1,1,,,,,
