TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-09-11,2026-09-11,CM,NSE,STK,22242,IN0020200146,SGBJUL28IV,GB,,,,,2.50%GOLDBONDS2028SR-IV,14811.00,15088.80,14811.00,15010.00,15010.00,15120.01,,15010.00,,,95,1425139.43,32,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,17664,IN0020190545,SGBFEB28IX,GB,,,,,2.50%GOLDBONDS2028SR-IX,14901.00,15099.98,14901.00,15030.04,15030.00,15246.00,,15030.04,,,28,420850.97,7,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,22385,IN0020200161,SGBAUG28V,GB,,,,,2.50%GOLDBONDS2028SR-V,15098.90,15100.00,14926.01,15012.80,14952.01,15161.99,,15012.80,,,611,9183743.72,157,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,149,IN0020200195,SGBSEP28VI,GB,,,,,2.50%GOLDBONDS2028SR-VI,14975.00,15094.98,14815.00,15009.04,14975.01,15160.00,,15009.46,,,364,5464745.97,56,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,834,IN0020200203,SGBOC28VII,GB,,,,,2.50%GOLDBONDS2028SR-VII,15050.00,15199.00,15050.00,15199.00,15199.00,15230.00,,15190.00,,,43,651305.50,6,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5113,IN0020210111,SGBJUL29IV,GB,,,,,2.50%GOLDBONDS2029SR-IV,14812.00,15100.00,14812.00,15012.50,15000.00,15152.36,,15033.75,,,64,962134.24,31,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,1920,IN0020200377,SGBJAN29IX,GB,,,,,2.50%GOLDBONDS2029SR-IX,15144.99,15144.99,14909.12,15046.09,15002.03,15212.63,,15046.09,,,136,2043166.27,33,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5455,IN0020210129,SGBAUG29V,GB,,,,,2.50%GOLDBONDS2029SR-V,14911.00,15145.00,14911.00,15113.83,15137.00,15200.01,,15117.98,,,20,301400.80,11,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,7098,IN0020210228,SGBD29VIII,GB,,,,,2.50%GOLDBONDS2029SR-VIII,14820.01,15200.00,14820.01,15133.75,15200.00,15200.00,,15132.15,,,149,2244676.12,83,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,2003,IN0020200385,SGBJAN29X,GB,,,,,2.50%GOLDBONDS2029SR-X,14900.00,15100.00,14850.00,15042.97,15039.21,15141.01,,15042.45,,,90,1351439.91,31,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,2200,IN0020200393,SGBFEB29XI,GB,,,,,2.50%GOLDBONDS2029SR-XI,14901.01,15086.00,14901.01,15032.94,15005.00,15170.00,,15031.01,,,68,1019884.26,25,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,2810,IN0020200427,SGBMR29XII,GB,,,,,2.50%GOLDBONDS2029SR-XII,14999.98,15098.90,14811.00,15023.88,15002.00,15150.00,,15023.88,,,479,7185957.74,122,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,10232,IN0020220045,SGBJUN30,GB,,,,,2.50%GOLDBONDS2030SR-I,14850.00,15300.00,14801.00,15296.66,15300.00,15238.84,,15282.42,,,148,2241379.42,42,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,11192,IN0020220078,SGBAUG30,GB,,,,,2.50%GOLDBONDS2030SR-II,15270.00,15270.00,14906.01,15175.73,15163.00,15348.49,,15175.73,,,423,6399349.49,114,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13642,IN0020220110,SGBDE30III,GB,,,,,2.50%GOLDBONDS2030SR-III,15200.00,15236.00,14933.01,15213.46,15229.66,15283.76,,15208.85,,,113,1714939.36,42,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,7879,IN0020210236,SGBJAN30IX,GB,,,,,2.50%GOLDBONDS2030SR-IX,15025.00,15250.00,14999.99,15232.85,15250.00,15178.72,,15232.85,,,294,4441492.19,93,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,8401,IN0020210319,SGBMAR30X,GB,,,,,2.50%GOLDBONDS2030SR-X,15145.00,15195.00,15058.66,15179.63,15192.00,15222.01,,15179.63,,,21,318118.91,10,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,17202,IN0020230069,SGBJUN31I,GB,,,,,2.50%GOLDBONDS2031SR-I,15339.83,15396.60,15100.00,15320.87,15325.00,15389.99,,15324.26,,,777,11807175.87,155,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19456,IN0020230093,SGBSEP31II,GB,,,,,2.50%GOLDBONDS2031SR-II,15255.01,15439.99,15255.00,15391.90,15419.00,15566.34,,15391.97,,,695,10663618.34,155,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,22476,IN0020230168,SGBDE31III,GB,,,,,2.50%GOLDBONDS2031SR-III,15250.98,15599.00,15250.98,15592.86,15599.00,15642.04,,15593.20,,,574,8871665.26,189,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,14598,IN0020220169,SGBMAR31IV,GB,,,,,2.50%GOLDBONDS2031SR-IV,15200.00,15396.93,15150.01,15319.25,15349.00,15405.56,,15319.40,,,140,2139476.22,45,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,22886,IN0020230184,SGBFEB32IV,GB,,,,,2.50%GOLDBONDS2032SR-IV,15730.00,15898.98,15531.01,15841.24,15835.00,15988.07,,15841.79,,,1190,18739992.28,282,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,16921,INE144J01027,20MICRONS,EQ,,,,,20 MICRONS LTD,211.75,211.75,204.01,207.86,207.00,211.87,,207.88,,,163867,34025000.04,4180,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,4,INE253B01015,21STCENMGM,EQ,,,,,21ST CENTURY MGMT SERVICE,38.97,38.97,38.25,38.39,38.25,38.97,,38.39,,,528,20322.82,30,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13061,INE466L01038,360ONE,EQ,,,,,360 ONE WAM LIMITED,1089.70,1098.30,1065.60,1091.00,1091.00,1094.90,,1091.04,,,835305,907611451.90,52412,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,30105,INF579M01BB5,GOLD360,EQ,,,,,360ONEAMC - GOLD360,149.15,149.15,146.40,147.80,147.70,149.15,,147.80,,,7364,1085623.30,270,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,763602,INF579M01BP5,MSCI360,EQ,,,,,360ONEAMC - MSCI360,9.86,10.09,9.80,9.94,9.94,9.96,,9.94,,,15049,148421.55,44,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,756150,INF579M01BC3,SILVER360,EQ,,,,,360ONEAMC - SILVER360,225.00,225.00,221.33,223.61,223.75,230.33,,223.61,,,19580,4360969.85,550,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,762518,INE994E01018,3BBLACKBIO,EQ,,,,,3B BLACKBIO DX LTD.,1442.00,1448.30,1389.00,1419.90,1420.00,1443.30,,1420.26,,,19596,27726519.90,2205,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,6240,INE748C01038,3IINFOLTD,BE,,,,,3I INFOTECH LIMITED,22.37,22.97,21.78,22.85,22.90,22.40,,22.88,,,374143,8393408.01,762,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,474,INE470A01017,3MINDIA,EQ,,,,,3M INDIA LIMITED,32410.00,32865.00,32400.00,32710.00,32595.00,32800.00,,32709.45,,,1598,52159185.00,815,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,2595,INE105C01023,3PLAND,EQ,,,,,3P LAND HOLDINGS LIMITED,32.00,32.00,28.51,31.24,31.49,32.00,,31.27,,,18145,561212.28,385,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,445,INE618L01018,5PAISA,EQ,,,,,5PAISA CAPITAL LIMITED,330.00,331.80,322.35,326.55,324.70,332.50,,326.56,,,38072,12455857.05,2311,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,11868,INE111B01023,63MOONS,EQ,,,,,63 MOONS TECHNOLOGIES LTD,880.00,945.00,861.30,908.90,905.10,886.35,,908.85,,,1336886,1222154755.05,60136,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19926,INE020B07JU4,743REC35,NH,,,,,7.43% TAX FREE TRI SR3B,1210.00,1210.00,1210.00,1210.00,1210.00,1200.00,,1210.00,,,480,580800.00,5,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,29312,INE031A07865,751HUDCO28,N5,,,,,7.51 NCD 16FEB28 TR1 SR2,1068.01,1068.06,1068.01,1068.05,1068.05,1067.00,,1068.05,,,440,469934.20,4,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19928,INE031A07AO5,764HUDCO31,N8,,,,,7.64% TAX FREETRI SR2B,1127.00,1127.00,1127.00,1127.00,1127.00,1127.00,,1124.00,,,3,3381.00,1,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19924,INE020B07GH7,812REC27,NI,,,,,8.12/8.32% TAX FREE NCD,1031.50,1031.50,1031.00,1031.25,1031.50,1031.99,,1031.25,,,30,30940.00,3,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,31240,INE031A07840,82HUDCO27,N2,,,,,8.20 NCD05MAR27 FV 1000,1051.45,1056.50,1051.45,1052.57,1052.50,1056.01,,1052.57,,,1775,1867574.50,15,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,192,INE906B07DF8,875NHAI29,N6,,,,,8.75% TAX FREE TR I S IIB,1120.00,1120.00,1116.41,1116.41,1116.41,1116.01,,1116.41,,,1005,1122628.54,15,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,20058,INE787H07370,891IIFCL34,N4,,,,,8.91% TAX FREE NCD,1270.00,1270.00,1270.00,1270.00,1270.00,1264.99,,1270.00,,,1,1270.00,1,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,31768,INE733E07JJ9,891NTPC33,N6,,,,,8.91%S-R-NCD SERIES 3B,1275.00,1276.11,1275.00,1276.06,1276.05,1277.66,,1276.06,,,271,345793.41,7,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,31487,INE848E07567,892NHPC33,N6,,,,,8.92% SEC RED BOND S3B,1265.00,1265.00,1265.00,1265.00,1265.00,1263.00,,1265.00,,,550,695750.00,3,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19970,INE031A07AB2,901HUDCO34,NE,,,,,9.01% TAX FREETRII SR3B,1281.00,1287.99,1281.00,1282.00,1282.00,1281.00,,1282.00,,,395,506348.90,7,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,759130,INE08PH01015,ABCOTS,EQ,,,,,A B COTSPIN INDIA LIMITED,211.00,211.00,201.60,203.06,202.35,205.55,,203.06,,,1253,256357.24,44,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,27016,INE00YB01025,ABINFRA,BE,,,,,A B INFRABUILD LIMITED,11.50,11.50,11.11,11.34,11.39,11.31,,11.34,,,96146,1094817.27,192,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,762528,INE850B01026,ABMKNO,EQ,,,,,A B M KNOWLEDGEWARE LTD.,181.35,185.00,180.00,181.45,181.00,181.35,,181.45,,,1407,254570.20,36,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,762536,INE366C01021,ACSTECH,BE,,,,,A C S TECHNOLOGIES LTD.,57.10,59.95,56.50,58.29,58.90,57.86,,58.31,,,220997,12790990.90,505,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,762538,INE701G01012,AKCAPIT,EQ,,,,,A K CAPITAL SERVICES LTD.,1697.90,1744.90,1686.00,1708.40,1722.00,1702.50,,1708.71,,,887,1511637.50,49,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,20906,INE619I01012,A2ZINFRA,EQ,,,,,A2Z INFRA ENGINEERING LTD,15.09,15.35,14.81,15.33,15.35,14.92,,15.33,,,74902,1137432.63,235,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,92.92,92.92,91.05,91.88,92.50,92.77,,91.88,,,7375,677070.20,156,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,23729,INE883F01010,AADHARHFC,EQ,,,,,AADHAR HOUSING FINANCE L,460.50,460.75,452.00,456.80,456.80,462.70,,456.79,,,197994,90196529.25,10557,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,757579,INE1GYP01013,AAKAAR,SM,,,,,AAKAAR MEDICAL TECHNO LTD,63.00,63.00,63.00,63.00,63.00,63.00,,63.00,,,3200,201600.00,2,F1,1600,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,235,INE087Z01024,AAKASH,EQ,,,,,AAKASH EXPLORATION SER L,9.15,9.40,9.04,9.10,9.15,9.14,,9.10,,,134797,1235519.09,421,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,758216,INE124401014,AARADHYA,ST,,,,,AARADHYA DISPOSAL INDUS L,144.50,147.95,134.80,141.55,147.95,140.95,,141.55,,,114000,16216980.00,69,F1,1200,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5245,INE198H01019,AAREYDRUGS,EQ,,,,,AAREY DRUGS & PHARM LTD,95.71,100.30,94.92,98.89,98.71,95.71,,98.91,,,369808,36557730.53,2645,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,761824,INE750R01016,AARNAV,BE,,,,,AARNAV FASHIONS LIMITED,29.78,30.87,29.75,30.56,30.60,31.31,,30.56,,,10028,300990.62,72,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,1030,INE721Z01010,AARON,EQ,,,,,AARON INDUSTRIES LIMITED,137.00,137.00,121.16,126.94,127.50,136.95,,126.94,,,34810,4451939.37,999,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,17164,INE01C001026,AARTECH,BE,,,,,AARTECH SOLONICS LIMITED,52.00,52.50,50.55,51.99,51.90,52.07,,51.90,,,23362,1202230.65,103,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,4481,INE767A01016,AARTIDRUGS,EQ,,,,,AARTI DRUGS LTD.,437.00,444.00,426.15,428.50,428.30,437.00,,428.49,,,173089,74714657.70,6983,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,7,INE769A01020,AARTIIND,EQ,,,,,AARTI INDUSTRIES LTD,503.00,503.00,490.05,492.70,492.65,504.05,,492.66,,,592348,292020117.80,28140,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13868,INE0LRU01027,AARTIPHARM,EQ,,,,,AARTI PHARMALABS LIMITED,814.00,833.00,814.00,826.95,828.30,825.75,,827.02,,,268696,221737931.95,21708,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19263,INE09EO01013,AARTISURF,BE,,,,,AARTI SURFACTANTS LIMITED,495.00,515.00,488.15,506.65,509.40,500.85,,507.49,,,32083,16207437.25,544,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,19073,INE754X01016,AARVI,EQ,,,,,AARVI ENCON LIMITED,142.00,143.11,140.70,141.85,142.60,143.11,,141.85,,,12981,1838007.28,237,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,763800,INE2FMX01012,AASTHA,EQ,,,,,AASTHA SPINTEX LIMITED,79.34,79.34,77.00,78.43,78.50,79.29,,78.43,,,179977,13993054.92,1553,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,16961,INE0OB201016,AATMAJ,SM,,,,,AATMAJ HEALTHCARE LIMITED,19.60,19.60,18.60,18.60,18.60,18.15,,18.60,,,4000,76400.00,2,F1,2000,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5385,INE216P01012,AAVAS,EQ,,,,,AAVAS FINANCIERS LIMITED,1282.30,1284.90,1256.60,1275.10,1271.50,1286.10,,1275.10,,,59394,75821879.40,16146,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,7759,INE421A01028,ABAN,BE,,,,,ABAN OFFSHORE LTD.,14.43,14.43,14.15,14.39,14.42,14.43,,14.39,,,6767,96769.38,83,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,762523,INE365O01028,ABANSENT,EQ,,,,,ABANS ENTERPRISES LTD.,27.91,28.37,27.43,28.09,28.00,27.78,,28.08,,,7373,204808.22,139,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13288,INE00ZE01026,AFSL,EQ,,,,,ABANS FINANCIAL SRVCS LTD,201.50,201.90,201.00,201.00,201.00,201.27,,201.00,,,28715,5772091.92,104,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13,INE117A01022,ABB,EQ,,,,,ABB INDIA LIMITED,7294.00,7324.00,7173.00,7274.00,7274.00,7329.00,,7273.88,,,192422,1397306847.00,26975,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,17903,INE358A01014,ABBOTINDIA,EQ,,,,,ABBOTT INDIA LIMITED,25260.00,25635.00,25135.00,25550.00,25540.00,25260.00,,25554.78,,,9615,243484985.00,3960,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,765466,INE1R2M01019,ABH,ST,,,,,ABH HEALTHCARE LIMITED,62.70,62.70,62.70,62.70,62.70,65.95,,62.70,,,43200,2708640.00,19,F1,1200,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,27284,INE0UYG01015,ABHAPOWER,SM,,,,,ABHA POWER N STEEL LTD,23.95,24.00,23.85,23.95,23.95,24.00,,23.95,,,9600,229760.00,5,F1,1600,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5551,INE251C01025,ABMINTLLTD,BE,,,,,ABM INTERNATIONAL LTD,52.50,52.50,52.50,52.50,52.50,52.63,,52.50,,,259,13597.50,5,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,23783,INE0QRV01016,ABSMARINE,SM,,,,,ABS MARINE SERVICES LTD,312.20,324.80,304.00,316.00,316.00,319.45,,316.00,,,111500,34747400.00,165,F1,500,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,22,INE012A01025,ACC,EQ,,,,,ACC LIMITED,1251.40,1251.70,1230.60,1246.50,1247.00,1254.30,,1246.47,,,111729,138438931.20,11816,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,7053,INE793A01012,ACCELYA,EQ,,,,,ACCELYA SOLN INDIA LTD,1118.10,1120.90,1111.10,1118.40,1116.00,1118.10,,1118.23,,,5762,6430015.10,585,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,20488,INE0Q5D01013,ACCENTMIC,SM,,,,,ACCENT MICROCELL LIMITED,711.00,730.00,691.65,725.75,727.00,706.90,,725.75,,,76500,54721425.00,126,F1,500,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,757024,INE0T8T01010,ACCPL,ST,,,,,ACCRETION PHARMA LIMITED,207.60,215.00,207.55,215.00,215.00,210.00,,215.00,,,13200,2793300.00,6,F1,1200,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,1472,INE648Z01023,ACCURACY,BE,,,,,ACCURACY SHIPPING LIMITED,4.06,4.24,4.06,4.19,4.21,4.20,,4.18,,,22964,95515.11,126,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,18.47,18.47,17.16,17.62,17.63,17.89,,17.62,,,843,14841.50,65,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,761112,INE1J6M01010,ACETEC,SM,,,,,ACETECH E-COMMERCE LTD,145.00,145.00,145.00,145.00,145.00,144.00,,145.00,,,4800,696000.00,4,F1,1200,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,27061,INE622W01025,ACMESOLAR,EQ,,,,,ACME SOLAR HOLDINGS LTD,390.05,407.90,389.60,402.30,401.80,397.25,,402.28,,,1235415,495531203.80,34055,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,13587,INE731H01025,ACE,EQ,,,,,ACTION CONST EQUIP LTD,1110.00,1134.00,1086.10,1129.00,1131.00,1121.20,,1129.02,,,299344,331491131.30,21991,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,30464,INE0KLO01025,ACTIVEINFR,SM,,,,,ACTIVE INFRASTRUCTURES L,178.50,185.30,172.55,173.00,173.00,170.00,,173.00,,,11400,2077740.00,9,F1,600,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,5578,INE00FF01025,ACUTAAS,EQ,,,,,ACUTAAS CHEMICALS LIMITED,3488.00,3488.00,3350.00,3383.70,3375.00,3451.40,,3383.17,,,325242,1111087987.80,47261,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,10217,INE931S01010,ADANIENSOL,EQ,,,,,ADANI ENERGY SOLUTION LTD,1375.00,1382.00,1364.20,1373.00,1373.00,1391.90,,1373.01,,,1154404,1584610905.90,34935,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,25,INE423A01024,ADANIENT,EQ,,,,,ADANI ENTERPRISES LIMITED,3040.00,3065.00,2999.00,3060.00,3060.00,3077.20,,3059.99,,,1815342,5508758610.50,80412,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,3563,INE364U01010,ADANIGREEN,EQ,,,,,ADANI GREEN ENERGY LTD,1292.60,1302.40,1273.20,1281.30,1281.30,1299.10,,1281.36,,,997068,1279051513.30,24157,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,15083,INE742F01042,ADANIPORTS,EQ,,,,,ADANI PORT & SEZ LTD,1755.00,1771.90,1750.80,1764.60,1764.60,1768.00,,1764.60,,,1674823,2947955642.80,53859,F1,1,,,,,
2026-09-11,2026-09-11,CM,NSE,STK,17388,INE814H01029,ADANIPOWER,EQ,,,,,ADANI POWER LTD,212.00,212.48,208.41,209.97,209.97,213.50,,209.97,,,10271412,2156980168.09,55201,F1,1,,,,,
